"user_id","username","user_level","user_vip","review_id","review_content","review_push_time","review_likes","score_in_review","id"
"1960473","KUMAKIlll","6","1","48012206","差点意思","2024年9月9日","0","6","21"
"1359345743","bili_24196266465","4","0","47940938","好看","2024年8月22日","0","10","21"
"0","御坂13186号","5","1","47925529","好看！","2024年8月19日","0","10","21"
"73439248","二代欢愉","6","0","47902760","又燃又搞笑，节奏也很紧凑。","2024年8月15日","0","10","21"
"259165297","骑木马的程序员","6","1","47826217","比博燃","2024年7月30日","0","10","21"
"668706186","辉姆巴佩","6","1","47824992","剧情是真的好感动呀，虽然是喜剧，但是是真的超级感动，我是真的想说，喜剧内核是悲剧，但是我觉得结尾不是悲剧，而是理想","2024年7月30日","1","10","21"
"701563201","空蝉晓落","5","0","47821174","帅","2024年7月29日","0","10","21"
"440466800","-零三一","5","1","47765731","英雄不朽","2024年7月19日","0","10","21"
"356023733","18477866026_bili","6","1","47755203","真的好看","2024年7月17日","0","10","21"
"35643123","步景de日常","5","1","47727660","非常棒","2024年7月11日","0","10","21"
"382438236","叫我朋友圈","5","0","47682474","三刷，每次看都很感动","2024年7月1日","0","10","21"
"1289030377","悲の影","5","0","47660988","牛皮","2024年6月29日","0","10","21"
"351126950","鸢一折纸_official","6","1","47637978","第一部也好看，刚连续看完两部  (     )  ","2024年6月25日","0","10","21"
"10079476","丨夜卜丨","6","1","47548677","很好的作品，第二部更是佳作","2024年6月18日","0","10","21"
"452179245","清水美樹","5","1","47548413",".","2024年6月18日","0","10","21"
"388735171","クリミル","6","1","47544038","现在再看也觉得好看","2024年6月17日","0","10","21"
"15035328","ruhana_forever","6","1","47539565","完美","2024年6月16日","0","10","21"
"12819999","渡江野_","6","0","47507535","意外的还挺好看的","2024年6月9日","0","10","21"
"5730567","活出自我的阿季","6","0","47504999","欣赏不来","2024年6月9日","0","2","21"
"482303164","天边-星云","6","1","47492072","值得给高分就不用藏着","2024年6月6日","0","10","21"
"0","揪昀","5","1","47474452","两部一起看的，都好看都推荐","2024年6月1日","0","10","21"
"322002541","一只小云汐","5","1","47472811","好看","2024年6月1日","0","10","21"
"22915263","账号已注销","0","0","47449436","还是喜欢第一部","2024年5月27日","0","10","21"
"486254335","爱吃火锅的喜喜","6","1","46994204","很难入戏有的地方，普通人看不懂，光看主角讲名言和挫折和中二与感动了，但是还行吧，主要喜欢黄景瑜","2024年2月15日","0","4","21"
"1193233824","超平和水晶","6","0","47434910","打一分的都什么人","2024年5月23日","1","10","21"
"6579873","九九九归九","6","0","47433112","第一部刷了好多遍 沈叔叔的剧支持支持","2024年5月23日","0","10","21"
"513509250","锦谛","5","1","47422059","幽默又蕴含深意，很棒！","2024年5月19日","0","10","21"
"1700448851","望峻","5","1","47413193","去飞驰吧，孩子","2024年5月17日","0","10","21"
"2014755977","柯小李","4","0","47411963","太好看了","2024年5月17日","0","10","21"
"387777022","恩是较得很","5","0","47398151","唤醒年轻的热血的心，有笑有泪，燃爆了，韩寒你是懂男人的","2024年5月13日","1","10","21"
"519122567","停车场゙゙","5","0","47376797","很好看","2024年5月8日","0","10","21"
"28139237","残月换晨曦_","6","1","47368954","好","2024年5月6日","0","10","21"
"411802126","na爱吃草的兔子","6","0","47368359","超喜欢","2024年5月6日","0","10","21"
"107856495","懒懒憨憨憨","5","1","47367553","太燃了","2024年5月6日","0","10","21"
"88063195","汐隐子","6","0","47364192"," 我没有想赢，我只是不想输。 ","2024年5月5日","0","10","21"
"360388879","東京上空","5","1","47355831","先看了2再来补1，途中几次泪目。张驰，你是永远的巴音布鲁克之王！从导演到演员，剧情到音乐，无一不令人夸赞，绝对佳作。唯一遗憾点是2没有出现小孩剧情，哪怕最后给一个镜头重逢对视一下也好呢，唉: (","2024年5月4日","0","10","21"
"23360122","Sygmore","6","1","47350525","巴音布鲁克永远的王！！！！！！我有点想学习拉力赛车知识技术了 唯唯诺诺","2024年5月3日","0","10","21"
"346391056","清川泽","6","0","47346421","重温一下，不错！","2024年5月2日","0","10","21"
"1405349959","必吃三角洲","4","1","47343436","神作","2024年5月2日","0","10","21"
"1598633218","白鸟醬","5","0","47326952","巴音布鲁克永远的王！","2024年4月30日","2","10","21"
"270736685","甜椒超甜","6","1","47336645","em...看到好多人恶意差评打一星的。","2024年5月1日","0","10","21"
"524805379","勋七qqq","5","1","47334856","牛牛牛","2024年5月1日","0","10","21"
"7201985","轩畅","6","1","47332920","热爱跨过生命长河","2024年5月1日","1","10","21"
"87349793","噢嗚いかん伊卡昂","6","1","47328163","OverWatch排面！！！ Heroes Never Die！！！","2024年4月30日","0","10","21"
"17774274","rick05","6","0","47333847","好","2024年5月1日","0","10","21"
"47300413","苏伊士运河的挖掘机","5","1","47333467","牛逼","2024年5月1日","0","8","21"
"20857009","搁浅的z","6","0","47332242","好看","2024年4月30日","0","10","21"
"1415237711","我的好兄弟呀","5","1","47327855","爱了","2024年4月30日","0","10","21"
"1618271563","终余青稞","5","0","47327333","怎么才9点4分？","2024年4月30日","0","10","21"
"340404663","泷晴嘉树","6","1","47327009","1已经非常棒了，2还要再好上一点","2024年4月30日","0","10","21"
"378835447","凉玥柒","6","1","47326750","春节档真神降临","2024年4月30日","0","10","21"
"356313815","シャトさま","6","0","47326637","如果我单看这一部，应该不会觉得特别好，但我先看了热辣滚烫，再来看这一部，就感觉这是神作","2024年4月30日","0","10","21"
"391954303","丹东粤菜馆","5","0","47326373",".","2024年4月30日","0","10","21"
"47185181","六只云","6","0","24026935","支持","2020年10月30日","0","8","21"
"2014676","青山Aoyamakun","6","1","47324274","I Drive","2024年4月29日","0","10","21"
"310937846","丨超级棒棒糖丨","6","1","47311538","多的不说了，难得的好电影。","2024年4月27日","0","10","21"
"1756802479","嘻嘻哈呵哈","5","1","47301747","对梦想的热爱","2024年4月24日","0","10","21"
"1583285180","写代码的小趴菜","4","0","47293277","满分","2024年4月22日","0","10","21"
"17441800","人生理想是退休躺平","6","0","47280025","韩寒真是一如既往","2024年4月20日","2","2","21"
"9113473","将仅有愿望都风光殓葬","6","0","47278033","当年在电影院看的  感觉莫名","2024年4月20日","2","4","21"
"36259193","拾七啊喂","6","0","47284636","笑死","2024年4月21日","0","2","21"
"690732501","在未来与你重逢","5","1","47281037","。。。。。。不太喜欢","2024年4月20日","1","2","21"
"17967430","稻垣小翔","6","0","47280692","感觉浪费时间","2024年4月20日","1","2","21"
"131577048","今晚吃盒饭","6","0","47282796","内地电影最黑暗的一天","2024年4月20日","0","2","21"
"418086241","染岚_Lan","5","1","47279271","。。。。","2024年4月20日","0","2","21"
"234042674","Adreno730","6","1","47261378","挺好一国产电影","2024年4月17日","0","10","21"
"365207743","格欧费因","5","0","47245093","好好看","2024年4月13日","0","10","21"
"251767320","吃黄瓜不蘸酱","5","1","47243609","已看41遍。","2024年4月13日","0","10","21"
"355388065","丿ojo","5","1","47241250","6","2024年4月13日","0","10","21"
"493037136","月抛瓶子君花了152","5","0","47213811","还是有不少问题的，不过瑕不掩瑜吧","2024年4月5日","0","8","21"
"689505069","XU铁绝","5","1","46959030","2也挺好看的","2024年2月10日","51","10","21"
"299688596","晴愿祈","6","1","47199689","好看，特别是结尾","2024年3月31日","0","10","21"
"0","良月_9","5","1","47190553","前后两部都是在同一个影院观看的   没记错的话说不定还是同一个影厅    想想这五年  满怀感慨","2024年3月29日","1","10","21"
"660464741","韩游侠","5","0","47174226","好看","2024年3月24日","0","10","21"
"1392647453","TLQ2944","5","0","47169680","b     d　","2024年3月23日","0","10","21"
"477579915","外歪why","6","1","47166195","好看","2024年3月22日","0","10","21"
"28643358","枫林晔雪","6","1","47152167","我不想赢，我只是不想输","2024年3月19日","1","10","21"
"648533","李卯卯會蹉跎","6","1","47150506","看完飞驰2再来看1","2024年3月18日","1","10","21"
"132498669","4healing","5","0","47150496","nb","2024年3月18日","0","10","21"
"398690999","万事如意略略略","5","0","47141327","不错","2024年3月16日","0","2","21"
"1521738","速刷双皮奶第一人","6","0","47139668","好爱","2024年3月15日","0","10","21"
"455746665","共青困员","5","1","47138804","好的电影，就算知道结局走向 也一样可以让人类目","2024年3月15日","0","10","21"
"354240087","_Reuben_","5","1","47135451","这个系列可以称得上心目中的国产前三了","2024年3月14日","0","10","21"
"166465652","ALaiyyh","6","0","47133200","！！！","2024年3月13日","0","10","21"
"1883976050","连星星也没有了","5","0","47132304","喜欢","2024年3月13日","0","10","21"
"382436338","大把氧气","5","0","47131459","意料之外的精彩，heros never die！","2024年3月13日","0","10","21"
"124039840","aieoill","5","0","47130179","我看了无数遍这个电影 没有想硬我只是不想输  不是的 我努力了无数次 但我知道机会只会出现在这其中的一两次 我们都知道这辆车还没有准备好  但我已经准备好了 就是不知道什么时候出第三部呀已经开始期待了","2024年3月12日","0","10","21"
"1936329279","露西哈捏果酱","5","1","47130026","燃","2024年3月12日","0","10","21"
"107081268","山口组-洋子","5","1","47128305","挺好","2024年3月12日","0","10","21"
"57237276","罗伯的萝卜","6","1","47128197","看得我 热血沸腾","2024年3月12日","0","10","21"
"432302463","厌阕_","6","0","47123469","神","2024年3月10日","0","10","21"
"2081728045","--甚安勿念--","5","1","47122970","赛车画面精彩","2024年3月10日","0","10","21"
"19292842","核能压力锅","6","1","47116970","几年前平分给低了，中年人的热爱，看完2再来回顾一下","2024年3月9日","0","10","21"
"42358129","奇奇怪怪谁是谁","6","1","47112837","好看","2024年3月8日","0","10","21"
"1404546660","什么是昵称呀我不懂呢","4","0","47102609","喜剧的标签有些名不副实，喜剧手法稍显幼稚，有待改善。属于情怀电影。","2024年3月6日","2","4","21"
"625278866","鲤羽墨","5","1","43225661","热梗制造机，沈腾电影的上上作","2022年12月14日","1","10","21"
"509740048","阿白leria","6","1","47106994","好好好","2024年3月7日","0","10","21"
"497515276","微笑的Samaresh","5","1","47106241","非常精彩，有张有弛。","2024年3月7日","0","10","21"
"661803360","逆蝶9是5","4","0","47105676","只有看过的才知道多牛逼","2024年3月7日","0","10","21"
"19897336","泉水运输员","6","1","47103176","好！","2024年3月6日","0","10","21"
"388226491","庶民小子","6","1","47102863","太棒了","2024年3月6日","0","10","21"
"8404157","半夏冬青","6","1","47101157","真的很好看，当年就很喜欢1，今年的飞驰人生2比1更好看，也圆了1的很多遗憾。沈腾演技绝了。片尾曲一半人生很好听。把2二刷了，不知道b站啥时候上2。期待。","2024年3月6日","1","10","21"
"326554733","中岛由贵贵","5","1","46973147","为了看飞驰人生2才看的 确实好看 期待第二部","2024年2月12日","23","10","21"
"67808350","我的电脑会喷火","5","1","47100658","推荐","2024年3月5日","0","10","21"
"28192186","杰斯Jesmora","6","0","47098684","4星","2024年3月5日","0","8","21"
"439174818","阿阿阿妤呀","4","0","47097465","好","2024年3月4日","0","10","21"
"349807122","在北回归线以南","5","1","47096125","还可以","2024年3月4日","0","10","21"
"6131281","何苦纠结","6","1","47095021","巴音布鲁克永远的土！","2024年3月4日","1","10","21"
"644601105","D__12","5","1","47094776","好看","2024年3月4日","0","10","21"
"172314396","荒田Aldis","6","1","47094034","刷","2024年3月3日","0","10","21"
"1006050278","沙雕之王小米粥","5","0","47091096","好","2024年3月3日","0","10","21"
"1088580139","祺沫qwq","5","0","47083974","7刷了家人们太好看辣！","2024年3月2日","1","10","21"
"21408056","旗木-朔茂","6","0","38974306","Heroes Never Die，第二部什么时候上呀","2022年4月19日","2","10","21"
"1066234796","下泻泻泻头","5","0","47089977","燃到爆炸，第二部贼好看","2024年3月3日","0","10","21"
"17695715","仿生广东人喝液晶凉茶","6","1","47088145","好看好看","2024年3月2日","0","10","21"
"86742005","走进科鞋","6","1","47087754","热爱 奉献","2024年3月2日","0","10","21"
"13127560","账号已注销","0","0","47087744","爱爱爱","2024年3月2日","0","10","21"
"287047499","净苡朝清","6","1","47087704","挺好看的","2024年3月2日","0","10","21"
"8779423","JohnsonChau","6","1","47086580","太牛逼！","2024年3月2日","0","10","21"
"26036164","约定世界","6","0","47079604","太好看啦","2024年3月1日","1","10","21"
"267033416","枫叶丞Joey","6","0","47079518","很不错的文艺片！","2024年3月1日","1","10","21"
"1398143064","Li要开心","5","1","47078305","ll","2024年2月29日","1","10","21"
"27317","Antonieo","6","1","47078108","巴音布鲁克永远的土！","2024年2月29日","1","10","21"
"533795521","国服第一巴贝特","5","0","47077485","二很好看","2024年2月29日","1","10","21"
"517870550","WWTs-","6","1","47077321","看完2，来看的1依旧是感觉前半段是相对 平淡的 叙事交代背景比赛开始之后开始燃起来，也和前面形成了 闭环 才发现这已经是5年前的电影了","2024年2月29日","0","8","21"
"508649693","米花土特产批发商","4","0","47075684","燃","2024年2月28日","0","10","21"
"13517089","尘尘啊尘尘","6","1","47075054","太好看了，看一次哭一次","2024年2月28日","0","10","21"
"407517504","别打我飞机了","6","1","47074727","nb","2024年2月28日","0","10","21"
"646743373","Haechanniwadayo","5","0","47071135","nice!!!!!!!!!!!!!!","2024年2月27日","0","10","21"
"244729665","直角初华","6","1","47071070","好看","2024年2月27日","0","10","21"
"476914693","yuuzuz","5","0","47070822","很好看，贾玲会毁了电影的未来","2024年2月27日","0","10","21"
"1370879","Zero_Gu","6","1","47070301","飞驰自己的人生","2024年2月27日","0","10","21"
"414468335","泤瀮-","6","1","47070169","英雄不朽","2024年2月27日","0","10","21"
"37007050","DZ大表哥","6","1","47069780","最爱的电影系列之一","2024年2月27日","0","10","21"
"386198198","佰威可乐啤","6","0","47066968","重复看完准备去看飞驰人生2","2024年2月26日","0","10","21"
"650404146","迈特凯u","5","1","47066657","好看","2024年2月26日","0","10","21"
"1181626118","小明来串班","5","0","47066193","好看","2024年2月26日","0","10","21"
"13032149","Snow192","6","1","47066178","好看","2024年2月26日","0","10","21"
"2017257289","语文不如几何","4","0","47066171","很不错的","2024年2月26日","0","10","21"
"108104321","孤独的y6","5","0","47064169","没感觉","2024年2月26日","0","4","21"
"2135125653","当凨起","5","1","47063358","第一部挺好看的","2024年2月25日","0","10","21"
"454684284","故意找茬的猫猫头","6","0","47062780","第1部和第2部都超级好看","2024年2月25日","0","10","21"
"390595875","不妙了喵","5","0","47062586","蛮刺激精彩的，但我点开有点随意，一直以为是2，所以前面一些剧情和人物展开的突兀就没放心上，结束后才发现是1，那还是有点莫名其妙的","2024年2月25日","0","8","21"
"389122816","好熟悉-","5","0","47061501","好","2024年2月25日","0","10","21"
"1765651288","婬人","5","0","47061326","期待第三部征战wrc","2024年2月25日","0","10","21"
"281345828","三启","5","0","47061149","。。。","2024年2月25日","0","2","21"
"13113150","苦涩のLemon","6","1","47060736","昨天看的2，今天补一下1，总体上都是前半喜剧后半燃起来，最后几个镜头艺术感拉满，没看过1导致确实2里面有一些人物关系没看明白，但总体上两部都还是不错的","2024年2月25日","0","10","21"
"38409182","Sakuraxmzm","6","1","47059520","太好看了","2024年2月25日","0","10","21"
"383378898","岸岸加3","6","0","47059282","10","2024年2月25日","0","10","21"
"19143399","宿河川","6","1","47057999","挺好的。","2024年2月25日","0","8","21"
"38833581","布鲁布鲁布鲁布鲁布鲁布鲁布鲁","6","1","47057285","好看","2024年2月25日","0","10","21"
"22390554","范特西蔡尔德","5","1","47057272","好看","2024年2月25日","0","10","21"
"442976543","苦苦卡KingKing","5","0","47056358","一切都是为了热爱的事物，真浪漫","2024年2月24日","0","10","21"
"296480307","知非皆非","6","0","47056097","巴音布鲁克的王","2024年2月24日","0","10","21"
"2119154695","D4-0428","5","1","47055840","第一部和第二部都很好看","2024年2月24日","0","10","21"
"448054935","摸不到的颜色叫做彩虹","5","0","47055190","好","2024年2月24日","0","8","21"
"7586455","落花微雨唯忆卿","6","1","47054461","今天看了2，感觉还不错来重刷第一部","2024年2月24日","0","10","21"
"38589055","chat阿米诺斯","6","1","47054211","赛车部分的确用心了","2024年2月24日","0","10","21"
"13114216","-我爱普罗旺斯","5","0","47051621","感动","2024年2月24日","0","10","21"
"336860741","米酷二二三","6","1","47051240","拉力爱好者狂喜！","2024年2月24日","0","10","21"
"20770687","修哥哥i","5","1","47048555","1","2024年2月24日","0","10","21"
"287838147","二哥家的罐子","5","1","47047978","好看","2024年2月24日","0","10","21"
"5362748","小白狮","6","0","47047953","热爱","2024年2月24日","0","10","21"
"423849585","柯基永相随","5","1","47047773","好看","2024年2月24日","0","10","21"
"5205787","村里最好的大宝","6","1","47047673","飞驰人生献给热爱","2024年2月23日","0","10","21"
"455905349","平凡春秋","5","1","47047148","赞","2024年2月23日","0","10","21"
"272377426","我只是个路过的漫画人","6","0","47046867","巴音布鲁克永远的王","2024年2月23日","0","10","21"
"478054685","木爵可","6","1","47046339","巴音布鲁克我没有海，heros never die.","2024年2月23日","0","10","21"
"476394396","溯Justin","5","0","47045283","非常励志的一部电影，非常赞！","2024年2月23日","0","10","21"
"495598558","ii1d4fsss6","5","0","47045196","123","2024年2月23日","0","10","21"
"1122345817","大林子的三驾马车","5","1","47045110","巴音布鲁克之王回来了","2024年2月23日","0","10","21"
"97074691","呜喵狮子","6","1","47044771","1","2024年2月23日","0","10","21"
"1701358256","凡与繁_","5","1","47044711","很不错唉","2024年2月23日","0","10","21"
"0","qaq一切随风qaq","5","0","47044604"," 奉献给你热爱的一切。  我努力过无数次，但是机会就只会出现一两次。  我没有想赢，只是不想输。  过好每一个弯道，找到最晚的刹车点，这是驾驶的艺术。 ","2024年2月23日","0","10","21"
"2059658062","互联网冲浪一级选手","5","1","47044499","笑到飞起","2024年2月23日","0","10","21"
"434544917","BanBanGQ","6","1","47043488","好！！！","2024年2月23日","0","10","21"
"402582450","布加迪跑不过时间","6","1","47043215","还不错","2024年2月23日","0","10","21"
"12364745","Stevenヅ","6","1","47040766"," 把连牙蓝上！  蓝上了！ ","2024年2月22日","1","10","21"
"15816520","火山为什么爆发","6","0","47042005","还是喜欢韩寒导演","2024年2月22日","0","10","21"
"15516519","板栗子chest","6","1","47041624","嘎嘎乐，结尾也很感动","2024年2月22日","0","10","21"
"85526378","天上放羊的小屁孩","5","1","47041548","9","2024年2月22日","0","10","21"
"527085692","空濛雨烟","5","1","47041546","太好看了","2024年2月22日","0","10","21"
"1016187863","啊啊啊啊啊啊啊破防了","5","1","47041317","非常棒","2024年2月22日","0","10","21"
"12820977","走不走go","6","1","47041189","超级好看!!!","2024年2月22日","0","10","21"
"123861590","俔婺務烏","6","1","47040974","好看","2024年2月22日","0","10","21"
"38047993","汤001","6","1","47040935","让人笑着类目的电影","2024年2月22日","0","10","21"
"257484899","回复的盛世嫡妃","5","0","47040879","19年在网吧看的被沈腾那一句奉献感动了现在在哔哩哔哩又一次重温真的挺感动","2024年2月22日","0","10","21"
"92892875","十二天使守护","6","1","47040521","还有什么可说的，节奏完美，该燃燃，该笑笑，追梦一生，青春无悔，本片可以说是韩寒与沈腾至今为止观感最好的电影，还没看 飞驰2 ，希望能更好！加油！","2024年2月22日","0","10","21"
"511434562","漫威炒鸡战争","6","0","47039953","好看","2024年2月22日","0","10","21"
"10896056","尴尬大王","6","1","47039043","好看","2024年2月22日","0","10","21"
"1056093828","bili_1056093828","5","1","47038767","好电影","2024年2月22日","0","10","21"
"37844553","特雷森第1深情","6","0","47038230","11111111111111","2024年2月22日","0","10","21"
"627618819","擒戮","4","0","47038220","好看","2024年2月22日","0","10","21"
"4026470","十七岁馒头","6","1","47038094","好看！","2024年2月22日","0","10","21"
"190622060","俄古德门","6","0","47037678","还行","2024年2月22日","0","6","21"
"430345039","清酒睡不醒丶","5","1","47037176","特别赞，看了2来复看第一部，还是很棒！","2024年2月22日","0","10","21"
"14086378","安静的独行","5","1","47036998","我只是不想输，2024重启人生。","2024年2月22日","0","10","21"
"10394452","东霓海棠","6","0","47036513","无敌","2024年2月22日","0","10","21"
"400947099","-0---__---0-","5","1","47035863","挺好","2024年2月21日","0","10","21"
"486031908","就是天下第一","5","1","47035274","当年在影院看飞驰1就印象深刻，现在看完飞驰2又来重温了","2024年2月21日","0","10","21"
"646633252","Han-Sohee","6","1","47035088","拉力赛gogogo!","2024年2月21日","0","10","21"
"45062961","阿忱公子","6","1","47034947","当年第一次看飞驰人生的时候，因为是冲着沈叔叔去的，觉得有沈叔叔在，肯定会超级好玩，于是看完发现笑点不够的时候就比较失望，就对这部影片形成了差点意思的印象。这次二刷，没有了对笑点期待，反而感觉很好看啊！","2024年2月21日","0","8","21"
"575518888","奇迹行者你在干什么","5","0","47034721","飞飞飞飞飞","2024年2月21日","0","10","21"
"504684720","B站洛圣都","4","0","47034678","真的很好","2024年2月21日","0","10","21"
"37200415","天睢望","6","1","47034430","1","2024年2月21日","0","10","21"
"60614596","_本笨奔_","6","1","47033963","看完2来的哈哈","2024年2月21日","0","10","21"
"79565618","暖风kaze","6","1","47033947","在班级放的，特别有氛围感，情节跌宕起伏，笑点的时候我们也爆笑","2024年2月21日","0","10","21"
"1748685971","有山争","5","0","47032964","奉献","2024年2月21日","0","10","21"
"470660742","qing_62714156648","5","1","47032553","本来只有三到四分，但是出第二部了","2024年2月21日","0","10","21"
"88538919","松风入阁","6","1","47032197","一是佳作，二是神作，我心目中的神作","2024年2月21日","0","10","21"
"195004","骷小髅","6","1","47029165","当年是在电影院看的，还可以符合很早以前我对韩寒的作品的期待，不够完美但有点意思，9.1分吧","2024年2月20日","1","10","21"
"11526987","别再战斗了","6","1","47026726","一直很喜欢1的结尾，在夕阳下为了自己爱的事物奉献生命，但2的上映让我的这份感动减轻了很多，也降低了1的优秀程度，但总得来说1 2都很好，我都是喜欢的","2024年2月20日","1","10","21"
"494624561","Abel不是Able","6","1","47031376","00","2024年2月21日","0","10","21"
"1207713835","晨就是晨","5","1","47031374","满分","2024年2月21日","0","10","21"
"517400910","牛黑黒","5","1","47030631","牛逼！","2024年2月21日","0","10","21"
"248153677","韩晓乙缺钱","6","1","47030278","好看","2024年2月20日","0","10","21"
"517486542","影联社の承太郎","6","0","47029425","神中神","2024年2月20日","0","10","21"
"402894628","cuber-日天","6","0","47029387","很棒的电影，2也是","2024年2月20日","0","10","21"
"1892417","瘦宅555","6","1","47029126","好","2024年2月20日","0","10","21"
"1187174367","MeaJunn","5","1","47029108","好看","2024年2月20日","0","10","21"
"9033316","灼眼的killer","6","0","47028855","6","2024年2月20日","0","10","21"
"94547825","Ninja19981023","5","1","47028354","超棒，很燃","2024年2月20日","0","10","21"
"313552786","神之洛琪希","6","1","47027859","回顾一遍，依然好看","2024年2月20日","0","10","21"
"351648061","少年爱上芙兰","5","0","47027385","好看","2024年2月20日","0","10","21"
"442614066","碳酸阿宅","6","0","47027153","一般","2024年2月20日","0","6","21"
"326407517","啊斯巴达呵","5","0","47027038","超级好看","2024年2月20日","0","10","21"
"33571454","浮生归烟火","6","1","47026782","我没有想赢，我只是不想输。","2024年2月20日","0","10","21"
"744240","Misty_飘渺","6","1","47026176","很棒！","2024年2月20日","0","10","21"
"694074034","HolyDance","5","1","47025529","既有飞驰也有人生","2024年2月20日","0","10","21"
"271640709","ヤシレ","6","1","47024349","重点在 人生 这两个字上","2024年2月19日","0","10","21"
"179876590","默笙予_","5","0","47024114","好","2024年2月19日","0","10","21"
"36645719","想听睡前故事","6","0","47024111","再看一遍还是很感动，歌都好好听","2024年2月19日","0","10","21"
"73878902","小白鱼不非法","6","1","47024036","看完2 重温1 看完1还想去电影院再看一遍2","2024年2月19日","0","10","21"
"110946608","呆乌鸦坐飞机","5","1","47024029","超级好看","2024年2月19日","0","10","21"
"266744495","花花去哪里喝水","5","1","47023905","时常拿来刷一刷，常看常新","2024年2月19日","0","10","21"
"351578307","我的花是哇哈哈","6","1","47022728","太好了","2024年2月19日","0","10","21"
"493234583","踩星星摘月","5","1","47022531","前面好笑后面好燃 全员好人系列 让梦想飞驰吧!!!","2024年2月19日","0","8","21"
"28688270","RAREST_TTX","6","0","47022193","第二部也很爽","2024年2月19日","0","10","21"
"1347646837","会说话的会会","4","1","47022016","看了无数遍都不会腻一部电影，必须支持","2024年2月19日","0","10","21"
"14053261","自由自在的猪哥","6","1","47021733","我曾经跨过山河大海","2024年2月19日","0","10","21"
"20771259","二一的老胡","6","0","47021569","不错","2024年2月19日","0","10","21"
"18728993","陨落骑士","6","1","47020745","献给有热爱的人","2024年2月19日","0","10","21"
"10818192","qqbcny","6","0","47020168","6","2024年2月19日","0","6","21"
"59430783","LaFerrari950","6","1","47013710","不得不佩服韩寒的水平，内行和外行都看的很舒服","2024年2月18日","1","10","21"
