"user_id","username","user_level","user_vip","review_id","review_content","review_push_time","review_likes","score_in_review","id"
"33721570","一口柠檬塔","6","0","44512266","特效和画面拉满没得说。剧情前期有点乱难懂花哨，要看完后面的才知道前面讲的啥但是后面直接封神，这部电影表达的是感情值得每一个有共情能力的人去看尤其是相似经历的人，看完后满满的感动和回味其实可以做的更好","2023年1月23日","85","10","24"
"452775536","Rbingx","6","0","44512163","恍然如梦，一个陌生人带来的用生命付出的真情于冷漠的父母形成鲜明对比。刚看完其实后半段有点懵，但是现在回想起来后劲是真的大，这个电影无论是视觉还是听觉剧情都是非常优秀的。","2023年1月23日","58","10","24"
"510350520","JamesYue1998","5","0","44513005","粒子水墨的画面非常惊艳，开场那段海水与生物在水墨画中融合在一起的瑰丽画面和绚丽色彩令人印象深刻。最后揭露真相的片段令人非常感动，男主角一直陪伴女主 鼓励她求生的片段令人潸然泪下。","2023年1月23日","36","8","24"
"10335413","shinyugui1","6","0","44501958","我家5岁半的宝宝看完深海出影厅第一句话是 爸爸我哭了 ，好奇的问她看懂了吗？她说没有，就是觉得很伤感很想哭。她还问小女孩最后找到南河了吗？我说找到了他们还做了道别呢。","2023年1月23日","146","10","24"
"87853301","米婆婆98s","5","0","44502881","第一次看到如此多彩绚烂的深海，让有深海恐惧症的我都不怕了。像梵高星空一样的画面和温暖治愈的音乐，将观众视线牢牢锁住。真正淋过雨的人，总想着为别人撑把伞。参宿和南河给与彼此温暖，相互治愈。非常感人。","2023年1月23日","53","10","24"
"479319042","花花花花花花炒饭","6","0","44503426","好看的，运镜NB美工好看，个人觉得剧情很正常没什么雷点，至少把一个故事讲好了，也没有出现什么想讲高深假大空结果最后啥也没说明白的情况，3d票看得很爽，导演用心了，最后有种梦醒时分的感觉","2023年1月23日","70","10","24"
"402316798","小王不爱上强度","5","1","44503429","只觉得做了一场梦 ，看了一场梦，经历了一场奇幻的冒险，最后参宿醒了，我也醒了，有绚丽画面，又动人的细节，它从头到尾都在提醒着你，这是一场梦，没有什么说非要有过相似的经历才会看明白，我们要学会感同身受。","2023年1月23日","52","10","24"
"417312511","会放电的黑胖","5","1","44503387","称得上佳作，特效自然是不必多说了，妥妥的T1级别，剧情上也是有很大的改变的，在我看来，与其说是一部有关亲情的电影，倒不如说是一部关于自我救赎的电影。","2023年1月23日","57","10","24"
"354163407","浅落子脱非入欧","6","1","49286724","很好看，我第一次看是高一，现在重看都高三了，我朋友有抑郁，我俩在一起玩了三年，现在我因为各种原因抑郁休学在家，眼泪一直掉，现在看才重新打动我，真实体会和没有体会过的感受真的不一样","18小时前","0","10","24"
"30658353","hokarman","5","1","49285174","画风色彩很漂亮，不喜欢故事。","23小时前","0","6","24"
"507331535","奕子薛","5","1","49283177","太牛了","昨天 14:14","0","10","24"
"1998447856","种花家-华诞","5","1","49278915","第一次看让我哭的这么惨的电影  我怎么现在才遇见这部电影啊","2天前","0","10","24"
"633340168","心上的刀是你","5","1","49278092","会有治愈你的人的，不是你的错","3天前","0","10","24"
"60917626","流行の風","6","0","49272156","很棒的电影，两年前看的，现在依旧记忆犹新，不知道为什么只有9.2分","5月26日","0","10","24"
"2015397860","星璃不是星离","5","1","49270281","啾咪！感触好深呜呜呜，好喜欢这种梦境叙事的风格呜呜","5月26日","0","10","24"
"484927088","rwlznsbu","6","1","49269147","一场奇幻的梦，希望大家都能遇到自己的南河","5月25日","0","10","24"
"44667315","霜冻飞","5","1","49267525","好看","5月25日","0","10","24"
"406562155","正式逮虾户","5","1","49265867","好影","5月25日","0","10","24"
"303579597","Yue-Sorael","5","1","49265297","只剩泣不成声。","5月25日","0","10","24"
"109006957","ATLGM","6","0","49265287","挺好看的，我给满分。","5月24日","0","10","24"
"346304306","草小俊-","5","1","49264896","98寸电视看的蓝光原盘，特来打个满分，以示敬意","5月24日","0","10","24"
"7721358","00Suika00","6","1","49264823","是一部很好的 关于成长的动画。在我深陷抑郁的时候，看到了一抹曙光。我知道，没有下次再见吧。","5月24日","0","10","24"
"1919463735","橘子的裙摆","5","1","49263767","最喜欢的电影。","5月24日","0","10","24"
"626821837","龍鳯罗刹","4","0","49262569","看哭了","5月24日","0","10","24"
"24696144","一块二等小饼干","6","1","49261930","特效之炫，情感之挚","5月24日","0","10","24"
"2110879197","XstepstowardsX","4","1","49258519","2025.05.22","5月22日","0","10","24"
"521327192","打女拳都给我滚","6","0","49256994","几年前下线特地买3d眼镜看的，只能说基本就是看个美术，个人观点不喜勿喷","5月21日","0","6","24"
"292968921","桔梗桔次","6","1","49256573","太好哭了，感动 ","5月21日","0","10","24"
"33088959","夏筱翊","6","1","49255296","好看","5月21日","0","10","24"
"523479781","Fish_鱼籽","5","1","45193215","每一次看都会哭 这已经是五刷了 ","2023年3月26日","0","10","24"
"246117","码农小鑫","6","1","49251485","很不错","5月19日","0","10","24"
"484652963","LZ羽迪","5","1","49248806","反复的看都会有不同的感受，找个安静的时间静下来好好观赏佳作吧","5月18日","0","10","24"
"51886936","瘟疫范","5","1","49245104","如果能影院重映就好了，这次我一定去影院看","5月18日","0","10","24"
"32046845","松Songhr","6","1","49242500","欠田导一张电影票，再见南河","5月17日","0","10","24"
"1468310291","古德李安装甲师","5","1","49240557","很深刻的一部电影","5月17日","0","10","24"
"290378226","她踏上了旅行","6","0","49233792","还行","5月14日","0","10","24"
"308197695","哈鲁的雷格西","5","1","49219267","内容真有东西的","5月10日","0","10","24"
"584707027","应该不会飞","5","1","49215437","评分太低了，就算剧情有些人理解不了，这画面总得加上吧。","5月9日","0","10","24"
"15823521","昵称故障","5","1","49215189","叙事节奏真的大胆，前面的每个细节的累积到最后才有的震撼。漏掉一点，后续就会少一点感情。认真看，让自己也有沉入深海的专注，一直看到最后。果真是少有的佳作。","5月9日","0","10","24"
"539410015","月吟客","5","1","49209560","太震撼了","5月8日","0","10","24"
"165807448","狸猫爱吃竹子","6","1","49206232","动画真的一绝","5月6日","0","10","24"
"2098432351","西枍","5","1","49204309","坚持下去，我们终将遇见很好的人 成为很好的人，使我们残破的骨架长出新生的血肉，相信明天可期！","5月6日","0","10","24"
"74600586","尖牙没于山涧间","6","1","49202097","艺术品","5月5日","0","10","24"
"487122855","雨宮明哲","6","1","49200847","⑩","5月5日","0","2","24"
"1316900866","vicky128","4","1","49198635","南河，要一直在我身边","5月5日","0","10","24"
"3117077","史忽恒","5","1","49193409","画面真的很漂亮，很梦境，感谢导演的坚持精美创作，也感谢哔哩哔哩让我看到这个电影，差点错过","5月3日","0","10","24"
"131720115","ElmksayatwoB","5","1","49192431","电影院看了两次，值得满分","5月3日","0","10","24"
"1860647704","不是梦啊wc","5","1","49191021","神","5月3日","0","10","24"
"416844362","终究带着光","5","1","49185179","圣经","5月2日","0","4","24"
"376922331","50910840003_bili","4","1","49184849","最感动的电影！！！","5月2日","0","10","24"
"351349886","YAO菇娘","5","1","49183770","美术好棒，剧情节奏很难评","5月1日","0","6","24"
"259092457","DarkIce暗冰","6","1","49178670","看了三遍，真的意难平啊，深海这么优秀的作品真的是有生之年了，可能我一辈子也忘不了深海了。","5月1日","0","10","24"
"25155821","亚喰菌","6","1","49177223","我知道再见没有再见，从今开始，希望世界在你脚下，我选择挥手告别。","4月30日","0","10","24"
"2419788","墓谁Eazg","6","1","49170113","赞","4月28日","0","10","24"
"305215572","江寻子墨","6","1","45179028","好看，当时在电影院拉上朋友6刷","2023年3月24日","0","10","24"
"1314205837","喜欢吃打耀瓜","5","0","49167142","。。。。。","4月27日","0","10","24"
"1687743382","布鲁蓝小卷卷","5","1","49167140","好喜欢南河的出现和画风","4月27日","0","10","24"
"1250411372","蒲公英太奶","4","1","49164389","画面太令人震撼了","4月26日","0","10","24"
"243626","贪食鸟","6","1","49164161","是好电影","4月26日","0","10","24"
"529343020","櫾棈","5","1","49162507","可能现在的我很难共情了，但叙事确实有点头重脚轻","4月26日","0","6","24"
"1307281335","无yu的明","4","1","49159091","很好，可惜有生之年没能去电影院看成  这部电影放现在，恐怕可以和 哪吒2 一争高下了","4月25日","0","10","24"
"269487474","是magi吖","6","1","49158152","非常好看","4月24日","0","10","24"
"34951849","锟钬来啦","6","1","49154216","希望你的每一次笑，都是真心的，加油！！！！！","4月23日","0","10","24"
"149827760","酷暑坏掉的空调","6","0","49151922","真的很好看，好看的无话可说了已经！！！！","4月22日","0","10","24"
"0","临墨赋辞zxxXmcy","5","1","49149768","伟大，无需多言。","4月22日","0","10","24"
"30765171","米粉赛高","5","1","49142696","水画出海。前半段节奏拖沓 逻辑松散，过度依赖隐喻导致叙事失衡，削弱了观众共情。尽管故事性争议较大，但其技术革新与对心理议题的关怀，仍为国漫开辟了全新艺术探索方向。也一定有些光亮在等着你，你一定要活下去","4月20日","2","10","24"
"386439236","puuppi","6","1","49148025","11","4月21日","0","10","24"
"224787708","居敬持志着紧用力","6","0","49138705","。。。","4月19日","0","10","24"
"57420068","星尘遗民","6","1","49135429","特效爆炸，幻觉很有感觉","4月18日","0","10","24"
"385361980","这个独秀不太秀_","6","1","49134956","特效牛逼，剧情和建模狗狗的石","4月18日","0","4","24"
"511628911","日落于兮","5","1","49133162","谢谢 深海 ","4月18日","0","10","24"
"387693601","Diriezzy-_-","5","1","49130422","有思想，有深度，最可贵的，是最勇敢拼命的尝试。","4月17日","0","10","24"
"623737","瑞西","6","1","49130275","善良的人总是收到伤害让我很难受","4月17日","0","6","24"
"184870846","chuyakeke","5","0","49129626","不要再被丧气鬼抓住啦","4月16日","0","10","24"
"116272692","可咋整阿","6","1","49128966","好看","4月16日","0","10","24"
"2097703885","夏日明艳","5","0","49127147","我已经刷了好几遍了，但是也有快一年没看了，今天我一搜它的视频就立刻哭了，那种心里空捞捞止不住的悲伤，感情十分强烈。 深海 绝对能代表中国动画电影。我最喜欢的！","4月15日","0","10","24"
"398924233","思详者悟心生","5","1","49121606","希望所有人都能找到真心的微笑。一个小小的举动，可以改变一个人。南河正如那个点灯人一样，给了她一点希望，去对抗抑郁的勇气。南河离开后，参宿回想起这一切，那一刻，她能做到不害怕深海之眼，开始自我救赎了。","4月13日","0","10","24"
"288337246","陨星启明","6","1","49120229","主题和画面都不赖，两个世界的呼应能够打动人，画面质量无疑是顶尖，所以显得前部分的节奏和叙事有些可惜。梦不该只有光怪陆离，也需要娓娓道来的沉浸感，如果中间能有更多对故事书和现实的呼应描写可能会更好。","4月13日","0","8","24"
"33081681","这个名字留给我的","5","1","49119409","希望你今后的每一次笑都是真心的","4月13日","0","10","24"
"1012983137","浅相思含情","5","0","49118725","去电影院看完之后，觉得特别好看，回来上线了重刷好几遍了","4月13日","0","10","24"
"39826052","看哇发发","5","1","49115088","( T_T) (    )","4月12日","0","6","24"
"515722159","kagamiKILL_Sound","6","1","49112726","意识流与现实主义的结合体","4月12日","0","10","24"
"1322395","1367252670","6","1","49102647","叁宿有很多又能有几个南河呢，我想做她的南河，照亮她的每一天 (   )","4月11日","0","10","24"
"171378166","三_明","6","0","49102206","治愈感人","4月11日","0","10","24"
"15974886","郭大炮-","6","1","49102200","好看，希望大家可以找个时间静下心来看","4月11日","0","10","24"
"520751874","AAA马孔多五金铸造加工","4","1","49101748","大师之作。","4月10日","0","10","24"
"238251521","是实话实did","5","1","49101715","这两星给作画","4月10日","0","4","24"
"1196835214","游刃浩行","5","1","49100098","国产极品动画电影，极具治愈效果，值得反复观看。","4月10日","0","10","24"
"383782136","01220708","4","1","49099087","等待hyq","4月9日","0","10","24"
"485361586","NL君主小友","6","1","49096615","善的诠释","4月9日","0","10","24"
"51902833","Mortealgiorno","6","1","49092464","画面太震撼了，很多地方表达有点意识流，导致可能很多人感受不到，对我来说，画面就已经值回百分之八十的票价了","4月7日","0","10","24"
"145908769","森精灵之梦","6","1","49091858","好电影好音乐","4月7日","0","10","24"
"0","可恶的草莓星人","4","1","49091715","高了","4月7日","0","6","24"
"381206078","撒打算阿萨德按时","5","1","49090220","一般","4月6日","0","4","24"
"0","太极鱼zz","4","1","49087834","关于成长与救赎的故事","4月6日","0","10","24"
"283217533","v酒后","5","1","49087583","这是一部非常好的电影","4月6日","0","10","24"
"0","毁灭宇宙的魔王大人","4","1","49085651","比 美人鱼的夏天 好看n倍","4月5日","1","10","24"
"351857388","楼主豪","5","1","49085432","很优秀，前提是看的懂","4月5日","0","10","24"
"442298462","硬币全用于改名了","6","1","49084962","非常好看！","4月5日","0","10","24"
"1168195576","红桤提斯","4","1","49079133","非常好看，为什么才9.2","4月4日","1","10","24"
"1457911975","落单罗丹-","4","0","49080864","好","4月4日","0","10","24"
"29502354","小小小小恶魔大人","5","1","49073657","愿你从梦中醒来，不要安稳的踏入那个良夜。","4月3日","0","10","24"
"15210635","阿ci不是阿志","5","1","49069292","精彩","4月1日","0","10","24"
"0","番茄吵大虾","4","0","49069129","真的喜欢，与哪吒2一样棒，可惜 生错时节。","4月1日","0","10","24"
"358170825","SoulAir11","5","1","49066691","好!","3月31日","0","10","24"
"182899584","泛舟__","5","1","49066023","随手点进来看的，真的是远超预期了，让人很感动的一个故事，无快进一直看到了最后。美中不足的就是前期真的很难吸引人认真看下去。期待动画团队在将来带来更好的作品！","3月31日","0","10","24"
"308623392","乌蓝汁苦","6","0","49065623","电影院二刷，在电脑上看那种3d粒子水墨流动的震撼感了","3月31日","0","10","24"
"615562355","siqmo","5","0","49064566","很感人的故事， 希望你的每一次笑都是真心的 ","3月31日","0","10","24"
"36725492","巖井宗久","6","1","49063035","前半段的混乱虽说没有彻底遮掩电影的优点，但前半段也使得本片的观看门槛过于高了一些。电影不能说尽善尽美，但是如果能全程都不注意力涣散的看的话，确实是一个好故事。","3月30日","1","8","24"
"320614363","cilantrol","5","0","49061762","希望今后你的每一次笑，都是真心的 ( ᐛ ) ","3月30日","0","10","24"
"0","Sue-挽梦","4","0","49058936","(   )","3月30日","0","10","24"
"347509833","泠芜Kinser","6","1","49056490","美术没得说，剧情难评；铺垫太少，细节太多，老实说很多细节就算二三刷也不会发现，就导致将近1个半小时过去了根本不知道它要讲啥，后面突然意识流的叙述补全了背景，但铺垫太少很难共情。","3月29日","0","6","24"
"635678936","实心梅花虎","6","1","49053579","谢谢","3月29日","0","10","24"
"170932298","小闪fly","5","1","49053204","这才是永远的骄傲","3月29日","0","10","24"
"485991082","宇若--星曦","6","1","49052865","善良的人带来彩色的梦，","3月29日","0","10","24"
"394971951","゚事了拂猫去","6","1","49051297","愿你每一次笑都是真心的，祝愿走过黑夜的每一个屏幕前的你！！！","3月28日","1","10","24"
"403985334","为什么要我六个硬币啊","5","0","49049427","立意很深","3月28日","0","10","24"
"451989768","白羚-antelope","5","0","49042868","好看好看好看好看好看好看好看的","3月27日","1","10","24"
"1757720571","_鱼服_","5","0","49040538","没有那么难以理解，认真完整的讲好了一个故事","3月26日","1","10","24"
"2003272240","钇锌钇锌","5","0","49040208","神，无需多言","3月26日","0","10","24"
"526788592","岚求013","4","1","49038884","超级喜欢","3月26日","0","10","24"
"349958002","花样玩世界ttzz","6","1","49037834","伟大无需多言，这两个小时会成为我人生的一道烙印，心灵被冲击到的那一刻是无法用语言形容的","3月25日","0","10","24"
"43162806","nenkcy","4","1","49037109","2025年再来看亿遍！因为 哪吒2 的成功，因为国漫终于受到前所未有的关注。近十年动画电影几乎都看过。没有一部像 深海 这样让我印象这么深刻的","3月25日","0","10","24"
"513614744","火树银花zx","6","1","49033421","满分","3月24日","0","10","24"
"1090099670","暖言大可","5","0","49029860","愿所有人，都能邂逅，属于自己的南河","3月23日","0","10","24"
"0","4i杂食属性","4","1","49029223","荣幸观影","3月23日","0","10","24"
"516285422","derAussteige","5","1","49026276","永远值得细细品鉴","3月22日","0","10","24"
"158369331","小明同学mmm","4","1","49023637","不是我菜不好 只是它太前卫了","3月22日","0","10","24"
"7822383","んんん丶","6","1","49022375","看完哪吒2就想到深海了，还是深海好看","3月21日","0","10","24"
"442179593","一个灵光乍现的无聊人","5","1","49022128","深海的内容可能很多人第一次看不太能理解，但不能否认这是一部成功的电影，里面特效和艺术可以媲美哪吒2，看着国漫在逐渐崛起，由衷地感到高兴。同时也敬佩制片人和导演的魄力，敢于做这样有局限性受众的影片。","3月21日","0","10","24"
"434080949","汲汲紫","5","0","49021562","也许在最开始观影的时候会有种很多熟悉感，但是这部电影的主体和内涵也是有自己想表达的东西，希望大家可以耐心耐心欣赏完这部电影，它本身可能没有热血电影或者漫的激情抓住你但是他有自己节奏去抒发一切，观影愉快","3月21日","0","10","24"
"510657417","jmawmjp","4","0","49021253","很喜欢这个","3月21日","0","10","24"
"79956298","墨雨白i","6","1","48898811","好看","2月23日","0","10","24"
"28831185","consen","6","1","49013609","看完最后眼泪会止不住流下，作画技艺精湛，全篇铺垫，会在结尾情绪爆发。我很怕今后无人再拍这种电影，我非常后悔没有去电影院支持一下。","3月19日","0","10","24"
"395070733","世界欠我-个你","6","1","49011998","好看","3月19日","0","10","24"
"2089253754","譅蘖","5","1","49011974","真的很喜欢意识流，，这种感觉在看过你的颜色之后更强烈了哈哈哈 没想到国内评分都一般 这也属于是一种小众狂欢吧。","3月19日","0","10","24"
"473025692","渔舟唱晚_-_","4","1","49008613","愿你开心","3月18日","0","10","24"
"473051695","Wind_Ender","5","1","49005666","画面确实满分，剧情方面想象力也足够丰富，配音也很专业","3月17日","0","10","24"
"0","running狗勾儿","5","0","49005504","在南河计划发财后要建个很长的滑梯时，感觉自己变成了参宿，滑梯似乎是只为我建的。第一次感觉被单纯地在乎了，只在乎我一个人的感觉，很感动。","3月17日","0","10","24"
"351536639","永远陪伴京阿尼","6","0","49005088","佳作","3月17日","0","10","24"
"1879808666","在下小白鼠","5","1","49003859","真的超级超级好看，感谢田导","3月17日","0","10","24"
"314475904","转世mao","6","1","49003652","加油","3月17日","0","10","24"
"409726030","深爱爱莉希雅之人","6","1","49003113","太好看了，9.2分真低了","3月16日","0","10","24"
"20791088","丿笑一下吧丨","6","1","49001433","愿你今后的每一次笑都是真心的","3月16日","0","10","24"
"475424637","哀多好","5","1","49001134","哎","3月16日","0","10","24"
"1980581594","悲傷的鹹魚想買不粘鍋","5","1","49000878","很喜欢这个画风，周围的色彩是跟着主角的内心色彩变化的，剧情连贯，而且画面也很匹配","3月16日","0","10","24"
"1481939985","孟尝君常梦","5","0","48999066","真的很喜欢，我弟弟也很喜欢","3月16日","0","10","24"
"359167223","yuzeniu","5","0","48997886","非常非常感人的一部电影，它很温柔，也让人很难受，像钝刀子割肉，会让人失声痛哭却也会让人期冀着会不会有一个不那么完美却依旧可以有希望的未来。","3月15日","0","10","24"
"436014081","南国的夏天123","4","1","48997875","好看，爱看。","3月15日","0","10","24"
"73854162","lklk233","6","1","48997482","没什么好说的，优质动画电影","3月15日","0","10","24"
"5039852","梦师A","6","1","48996493","结尾好评","3月15日","0","10","24"
"1705811294","黄金潮","5","1","48995003","重刷了，我觉得很好看","3月15日","0","10","24"
"499310929","虫二亟亟","6","1","48994164","蓝蓝的天空银河里，有只小白船 ","3月15日","0","10","24"
"1054906195","0-o搞什么","5","1","48994103","欠张电影票","3月15日","0","10","24"
"471290258","ashyuzz","5","1","48993933","真的是相当用心的作品，幕后花絮纪录片和色彩剧情伏笔都很值得看，甚至深海的展览也特别戳我，当时进场我莫名想回头看一眼，看到了南河坐在椅子上对我笑。第一次去电影院看从头哭到尾，我心中的神作","3月15日","0","10","24"
"325489416","Twi木瓜傻傻","6","1","48993928","无敌，心目中永远的神作","3月15日","0","10","24"
"489323879","suojiangf","5","0","48993456","很棒","3月14日","0","10","24"
"300416561","浅妖灵","5","1","48993158","再见，南河；谢谢你，南河。","3月14日","0","10","24"
"312961996","浥轻尘xz","6","1","48993110","很少看到最后发现是梦结局的电影，但谁不想体验一场极致绚烂多彩又充满救赎的梦境呢","3月14日","0","10","24"
"0","YM阿飘","4","1","48992953","很好看","3月14日","0","10","24"
"571370845","爱吃杨梅的菜瓜","4","1","48985870","真的真的很好看啊  怎么现在才发现这么好的电影  哭死我了  特别意难平呜呜呜呜呜呜","3月13日","0","10","24"
"516244191","徐小航Fx","6","1","48980735","太好看了，欠深海一张电影票","3月12日","0","10","24"
"495115636","太尔觅","4","1","48980231","救赎就是光，会照亮黑暗","3月12日","0","10","24"
"73857675","_姽婳叆叇-","6","0","48980024","绚烂的色彩","3月12日","0","10","24"
"430604176","剪刀手汤姆_","5","1","48980001","前期剧情发展凌乱没有节奏，不好笑也挺无趣的，忍着看到故事尾声，被惊艳到了。该影片画风比较个性，和弹幕里的一句话挺贴合： 有种梵高和新海诚结合的艺术风格 ，个人觉得人物脸部的画风看着不太舒服，其他都还好","3月12日","0","8","24"
"67571043","月涟_luvian","6","0","48977171","时隔多年，后劲依然大。至今只要听到片尾曲还是会哭。是很多人不喜欢 很有争议 热度不高，但我很喜欢的电影。它带给我的特效 情绪震撼，记忆犹新。","3月11日","1","10","24"
"32328569","绝缘体＇","6","0","48979020","真好看，并不难懂。比哪吒只会优秀，可惜好像收益不尽人意  ","3月12日","0","10","24"
"415265684","不要忘记补维C","6","0","48978692","喜欢","3月12日","0","10","24"
"394592121","constrainta","5","0","48978666","无上佳作，为之潸然泪下","3月12日","0","10","24"
"0","三棵树苗和一只鸽子","4","1","48978275","真的真的很不错","3月11日","0","10","24"
"384561163","总是忘记取名字","5","1","48978218","作品有一定观影门槛，前半部分可以处理得更细致 有条理一些，将后面出现的线索联系得更有逻辑，不因为是一场梦而故事完全天马行空，线索零散堆叠。但是总体来说瑕不掩瑜，是一部难得的有深度的温柔的动画。","3月11日","0","10","24"
"385595251","Cookie百分百","5","0","48977880","太痛了太痛了，23年电影院看完，今年翻出来再看，还是很戳。希望每一个人都能够得到关注和关爱，不用在现实里幻想幸福。不讲故事，但每一个细节都有很多人的影子 故事 。二周年快乐！","3月11日","0","10","24"
"1132163752","取名困难是痛苦的","4","0","48977841","现在再看还是觉得很震撼  ","3月11日","0","10","24"
"1001646906","dewdroppppp","5","1","48977366","在电影院看3D，画面美得可以用震撼两个字来形容。","3月11日","0","10","24"
"21959136","广州Homelander","6","1","48976552","希望深海重映","3月11日","0","10","24"
"396298225","lvivilook","5","1","48976058","我很庆幸自己没有听网上的评价，还是看了这部电影，真的真的真的很好看。","3月11日","0","10","24"
"478207733","那晚月色太美","4","0","48975402","真的真的真的真的超级棒！经历过低估或是正在经历低估的人会很有感触。至少这部作品治愈了我，它绚丽的色彩，美丽的场景，神奇的世界  不止于此，它给与我生命的力量，希望每一个 参宿 都能遇到她 他的 南河 ","3月11日","0","10","24"
"37421876","K基路比兽K","6","1","48973611","五星，主要献给一个难得的拥有社会责任感的动画团队。","3月10日","0","10","24"
"1969551220","buy悦","4","1","48973463","真的狠绝，除了中间有一部分厌蠢症","3月10日","0","10","24"
"35752146","美男子派大星","6","1","48972428","这部电影放在我的收藏单里好久，今天看完哭得稀里哗啦的，一下子不知道该如何表达，但我敢保证，这是一部对于抑郁患者或是长期压抑情绪又感受丰富的人一次最好的治愈，甚至超过了哪吒2，我很幸运能看到","3月10日","0","10","24"
"401763560","墨澈L","5","1","48972128","是一场给观众的梦，感谢当代还有这样的导演可以孤注一掷做出这样的作品。但是如果可以，下一次为了商业放弃一点艺术性吧，希望你们团队的收益可以支持你们走的更远。","3月9日","0","10","24"
"545625981","hhh333222111","5","1","48971616","色彩非常好。剧情很特别。","3月9日","0","10","24"
"6081595","魔刷镀","6","1","48970463","上映时因预告吸引，又因评论止步，突然发现B站能免费观看试了一下试了一下发现这才是近年来最好看的电影。","3月9日","0","10","24"
"695022968","九九八十乙","5","1","48969616","每次看都会有很多感触的作品，希望能再映。","3月9日","0","10","24"
"1675535306","睡--觉中-","5","1","48969491","第一部真正看哭了的电影","3月9日","0","10","24"
"2024583657","六个币换了个集贸名字","5","1","48966128","南河你这该死的男人，明明长的挺磕碜的，不要这么帅啊，可恶","3月8日","1","10","24"
"1840764177","KJ-XUAN","5","0","48965774","nb","3月8日","1","10","24"
"1967754871","茜部晓良","4","1","48965313","现在才发现b站有，tm当时电影院里给我看眼花了，这女主当时让我很无语","3月8日","0","2","24"
"382451929","乄卝亽爻","5","0","48965091","哭死我了","3月8日","0","10","24"
"1709860769","陈颜忆今天也没画画","5","1","48964755","很好的一部影片，全程泪崩","3月8日","0","10","24"
"0","花海蓝鳍鲑","5","1","48964686","充满人文关怀，就是后续剧情比较仓促，但还是很感谢中国有这么一部电影","3月8日","0","10","24"
"0","影之伴","4","1","48964642","真的很好看！！！","3月8日","0","10","24"
"414886584","黑望","5","1","48963341","很好看的一部创新电影","3月8日","0","10","24"
"288228027","荧楠ing","6","1","48961779","这个梦应该可以拯救更多像参宿一样的人，至少你们不是孤单的，无人理解的","3月7日","0","10","24"
"319462812","喜欢穗也喜欢满穗","4","0","48951335","不好看，别教我说我看不懂什么内涵，我就是看着不好看","3月6日","1","4","24"
