"user_id","username","user_level","user_vip","review_id","review_content","review_push_time","review_likes","score_in_review","id"
"62123191","我想躺着呢","5","0","48489658","红红火火恍恍惚惚","2024年12月14日","0","10","25"
"670487822","死鬼找老鬼揍小鬼","4","1","48449860","好","2024年12月9日","0","10","25"
"61404770","シ初晓微茫づ","6","1","48414872","五分不为别的，只想让更多人记住，今天的幸福生活来之不易。","2024年12月2日","0","10","25"
"243979645","尼古拉斯凯奇王五","5","1","48403644","不知道给低分是怎么想的","2024年11月30日","1","10","25"
"8556557","一点都不萌的胖子","6","0","48393775","立意不错，拍的不好","2024年11月27日","2","6","25"
"9537416","咖啡研KAFEIYAN","6","1","48377600","无力吐槽这剧情","2024年11月24日","2","2","25"
"249662517","小wei喝了喝了","6","1","48340550","好","2024年11月19日","0","10","25"
"0","吃胖了的路飞","4","1","48319192","5","2024年11月16日","0","10","25"
"588875586","Fake-Slim-Shady","5","0","48294892","2.5","2024年11月13日","0","6","25"
"18981720","华丽丽的仓鼠弟弟","6","1","48281406","4","2024年11月12日","0","8","25"
"343959419","庆哑","5","1","48249692","很棒，历史记载的枪王实力战绩更加优秀，电影咱拍保守了哈哈哈","2024年11月8日","1","10","25"
"382405755","小-张-同-学-","5","1","48215659","致敬","2024年11月3日","0","10","25"
"1632819348","bili_83164956852","5","1","48213994","开了","2024年11月3日","0","2","25"
"326516120","泉尽力不惹人","6","1","48196948","好!!!","2024年10月29日","0","10","25"
"328238601","于是_我_退出","6","1","48167927","好看","2024年10月19日","0","10","25"
"31803354","伍月龙骁","6","1","48155334","还行吧，有些魔幻","2024年10月16日","0","4","25"
"56273898","I不颜不语I","6","1","48155214","好看","2024年10月16日","0","10","25"
"302141958","杨亦11","4","0","48139744","真的很好","2024年10月12日","0","10","25"
"475034830","极氪007GT","5","1","48126870","好","2024年10月9日","0","10","25"
"17136576","浮霖","6","1","48111723","刚开始看就感觉有点离谱，牺牲几个人救一个不知死活的人，不知道怎么讲了，有点违和","2024年10月5日","3","6","25"
"1499621628","咕噜大冬瓜","5","1","48078583","导演军事常识还要加强啊","2024年9月27日","1","4","25"
"92138569","Hiiro的尾巴","6","1","48077251","致敬最可爱的人","2024年9月26日","0","10","25"
"0","临渊墨江","4","1","48063104","向英雄致敬","2024年9月21日","0","10","25"
"226814","爱喝大柠檬水的小橘猫","6","0","48015492","很好看","2024年9月10日","0","8","25"
"259938360","AEROLIGHT","6","1","48006684","致敬最可爱的人","2024年9月7日","0","10","25"
"517475721","来13倍可乐","5","1","47963380","第35届中国电影金鸡奖？","2024年8月27日","1","2","25"
"3861737","黑桃kkkkkkkkkkk","5","0","47949547","114514","2024年8月24日","0","10","25"
"138773226","虎扑的jr","5","1","47937307","人民英雄永垂不朽！！！","2024年8月22日","0","10","25"
"424586300","樱花飘落又思君","6","1","47879210","多的两颗星是因为红色题材，少的两颗星是拍成了玄幻片","2024年8月10日","4","6","25"
"350354012","涤生Anthony","6","1","47842217","冷枪冷炮的小战场上也有力与力的角斗，智与智的拼搏，意志力与意志力的碰撞，这里有无名的英雄，有风华正茂却永远止步于此的年轻人，有一腔热血付家国的青春燃烧，他们是漫山大雪也无法掩盖的厚重历史下的鲜活的人。","2024年8月2日","1","8","25"
"1612579511","三十六居士","5","1","47838018","不算烂","2024年8月1日","0","8","25"
"429591999","与珂莱塔生死相随","5","1","47822411","好","2024年7月29日","0","10","25"
"3788715","gc_time","6","1","47811932","好","2024年7月27日","0","10","25"
"1950080912","空ooo00O","5","0","47804616","为啥评分这么低？","2024年7月26日","0","10","25"
"1037238919","Ophiuchas","5","0","47791425","我究竟看了个什么啊。。。我宁愿去看抗美援朝的沙盘模拟。。。不 沙盘模拟本身就很好看 为什么抗美援朝这么好的题材会拍成这样？？？","2024年7月23日","2","2","25"
"282804035","佣兵天禅","6","1","47788972","因为只能打一分","2024年7月23日","2","2","25"
"334863899","门口有洞洞","5","1","47786925","为什么 只有7 8分，我给五星","2024年7月22日","0","10","25"
"74854375","--叶崽----","6","0","47750944","不解释","2024年7月16日","0","10","25"
"319267009","爱莉喜欢海琴烟","5","1","47712852",".","2024年7月7日","0","10","25"
"7990653","风与火的时间","6","1","47709099","7.4分，开玩笑吧，我是去电影院看的","2024年7月7日","0","10","25"
"448704412","下饭的skr","5","1","47626045","去年看过一次，今天带着我妈投屏看的，我妈说巨好看，后劲很大","2024年6月24日","1","10","25"
"398706761","wulage","5","1","47594864","一般般","2024年6月21日","1","2","25"
"554396262","--越--","6","1","47548551","！！！","2024年6月18日","0","10","25"
"14417391","冰夜霜飞","6","1","47518659","还是可以的","2024年6月12日","0","8","25"
"383160870","大皮皮S-L","6","1","47482307","555555","2024年6月3日","0","10","25"
"21796426","08W80","6","0","47481810","不真实","2024年6月3日","0","2","25"
"0","尿罐子超级全满败","5","1","47464018","总有人说不真实，那你想看到的真实只有志愿军全军覆没，你是不是有点小瞧志愿军？还有说大部队支援啥的，美军也有，哥么","2024年5月30日","4","10","25"
"321489797","susdkfz251","5","1","47434871","怎么说这片都不止7.8分","2024年5月23日","1","10","25"
"3729838","辣个咩","6","1","40639523","人民英雄永垂不朽！","2022年7月4日","0","10","25"
"22596192","because吴","5","1","47406444","故事描写的很好，小故事，大情怀，感谢革命先烈们为我们的付出，我们永远铭记","2024年5月15日","2","10","25"
"3122140","花田解马","6","1","47384132","8分佳作，7.8的喜欢看抗日神剧？","2024年5月10日","4","10","25"
"272795198","尘CLOUD","5","0","47369358","词穷，只会说值得一看！","2024年5月6日","0","10","25"
"679159244","马大壮子","6","1","47299351","好看","2024年4月23日","0","10","25"
"405830630","提出更好","4","0","47291190","1","2024年4月22日","0","2","25"
"0","小小一只饕餮兽","4","0","47251550","说实话 真的被刀到了 ，不过后面还挺感人的","2024年4月14日","0","10","25"
"431218355","elielielie","6","0","47198045","1","2024年3月31日","0","2","25"
"512080047","Aling_Zxw","6","0","47189266","老谋子不会拍别拍了","2024年3月29日","1","2","25"
"504725568","涛J_T","5","1","47154268","在回应 而我们什么都没有 的时候，应该有比嘶吼更真实的表达情绪的方式吧？","2024年3月19日","0","4","25"
"317521750","优秀伙伴周文河","6","1","47152026","愣是没看明白讲的啥","2024年3月18日","0","2","25"
"170747721","_________OoO","5","1","47147207","电影院看的 张艺谋洗钱作品","2024年3月17日","0","4","25"
"627749368","小黑_奥利奥","5","1","43423324","第一，冷枪冷炮运动不是指下死命令让一个步兵班孤兵钻敌人口袋。第二，反狙击作战不是让遭遇埋伏的部队自己想办法死磕。剩下有太多军事细节有问题，不一一赘述了。","2022年12月19日","8","4","25"
"277818282","Cc又一年","5","1","47133431","只能说是符合主旋律，剧情。。。。。。","2024年3月13日","1","2","25"
"277702369","落恒尘","6","1","47127043","电影内容很不真实。精英狙击手小队执行一个一看就是全套的任务。","2024年3月11日","0","2","25"
"1819803","慕言之","6","1","47117631","好片？不够，远远不够，他们值得更好的。我们值得更好的。","2024年3月9日","0","4","25"
"1954580669","八爷他没毛病","5","0","47104595","谋子还是别拍这种题材了","2024年3月7日","0","2","25"
"1562779073","膳祖","5","1","47073554","子弹时间有点多，有点强行催泪","2024年2月28日","0","8","25"
"1268792050","Miccoi","4","0","47072010","good","2024年2月27日","0","10","25"
"11488694","嫂子爱CYQ","6","1","47069658","好看的电影","2024年2月27日","0","10","25"
"351514135","账号已注销","0","0","47068238","越穷越爱看","2024年2月26日","0","2","25"
"14153921","一部电影看七天","6","0","47045004","这么好的题材，故事讲得像手撕鬼子一样。加之小成本，不难让人怀疑是张艺谋给女儿镀金拍的","2024年2月23日","3","4","25"
"91807517","清隆mo","6","1","47046065","雄赳赳气昂昂","2024年2月23日","0","10","25"
"473143260","我心澎湃nnnn","6","1","47044058","看到b站这分数 不意外","2024年2月23日","0","10","25"
"1228310717","-阿道夫-","5","0","47040843","这种电影还是严肃点比较好，可以把电影时间加长，把群像搞好，否则某些情节就会显得太突兀","2024年2月22日","0","6","25"
"11563060","你故意-找茬是吧-","6","1","47028823","不错，就是有点瑕疵。一是志愿军的战斗力拍保守了，二是美军的战斗力也拍保守了。虽说最后得出的效果是势均力敌，但两军的很多行为都有缺乏逻辑的地方。不过作为一部电影能让我觉得有趣，能让我看完。就给个4分吧","2024年2月20日","2","8","25"
"634308541","菜菜-ting-","5","1","47029124","。","2024年2月20日","0","2","25"
"39454711","我们b站太棒了","6","0","47028839","没有那么多戏剧性的反转，十分真实的战场","2024年2月20日","0","10","25"
"149432086","账号已注销","0","1","47011873","满分！","2024年2月17日","0","10","25"
"4473656","龙心不朽","6","1","47007547","不错，但是志愿军抗美援朝时期英雄的战绩更神","2024年2月17日","0","10","25"
"1256307453","唐过jjjll","5","0","46987023","军训的时候看的，很好","2024年2月14日","0","10","25"
"686372","摇脑袋123","6","1","46979164","好","2024年2月13日","0","10","25"
"94800289","loop_of_history","6","1","46974527","谋子还是拍广告合适","2024年2月12日","0","2","25"
"34505942","林哈默","6","1","46972813","简洁的故事，却直击人心","2024年2月12日","0","10","25"
"512593144","浮若繁生","5","1","46960046","值得","2024年2月10日","0","10","25"
"629002172","张有宜","4","0","46916639","好看","2024年2月3日","0","10","25"
"12839826","织羽椿","6","1","46914327","挺不错的，就是经常给子弹慢镜头，镜头语言有点混乱。还是值得一看的，演员演技也不错。","2024年2月3日","0","10","25"
"12951029","苏诺虚","6","1","46911818","绝对五星好评","2024年2月2日","0","10","25"
"345298910","少年将晓","6","1","46909990","好看","2024年2月2日","0","10","25"
"456610851","luhiaoo","4","0","46902238","好评","2024年2月1日","0","10","25"
"390259785","IJN__Zuikaku","6","0","46885391","这部电影开头就让我蚌埠住了，先是贴图般的枪口火焰，再是张译的一枪爆头，7.8的评分是应该的","2024年1月28日","0","6","25"
"153887112","名字让人起了","6","1","46863994","埋骨何须桑梓地，人生无处不青山","2024年1月23日","1","10","25"
"2525065","费动感想开Yatoro","6","1","46848562","你还是别打狙了","2024年1月20日","0","10","25"
"1768299","坚毅果敢小鲨鱼","6","1","46819988","1","2024年1月14日","0","2","25"
"17100308","bladexman","6","0","46813690","节奏混乱","2024年1月13日","0","2","25"
"602148684","JHKLLB","5","0","46807700","好看","2024年1月12日","1","10","25"
"71312937","那一个回眸","6","0","46801462","666","2024年1月10日","0","10","25"
"482608871","种花家诸葛兔子","6","0","46775672","黄毛演技在线可以","2024年1月4日","0","10","25"
"11938137","益哒哒","5","0","46767986","拍的一般 故事很好 伟大的人民英雄永垂不朽！","2024年1月3日","0","8","25"
"23264596","最美の娜美藏","6","0","46758319","烂片 浪费了这么好的题材 还是老电影真实好看啊","2024年1月1日","0","2","25"
"454521635","灬汐叹","5","0","46729520","作为抗美援朝同系列电影里真的算烂的，这三分，是献给中国人民志愿军两分，张桃芳先生一分的","2023年12月26日","1","6","25"
"13433414","我只是路过的猴子","6","1","46725254","看完拯救嫌疑人回来的，这片子真的导演是emo 吧，张末但凡真的和她爹认真合作拯救嫌疑人也不至于到那种程度","2023年12月25日","2","2","25"
"364752091","辣椒烧肉不放辣椒","5","1","46717732","感人的故事","2023年12月23日","0","10","25"
"286156624","卡农Carsa","6","0","46689888","这部电影在B站评分这么低我是真的难绷","2023年12月17日","4","10","25"
"2137176915","败不遗梦","5","0","46695651","情怀上是很感人，剧情有点...难评","2023年12月18日","0","10","25"
"290893080","方小蚁","6","1","46693388","太次了，打仗的时候神经紧绷，哪有功夫在那一边哭一边矫情。看看集结号前半段战争戏的节奏吧","2023年12月18日","1","2","25"
"13432490","倾道陵","6","1","46682899","经常打游戏的我算半个军迷，真不至于才7点几","2023年12月16日","1","10","25"
"98850179","诸葛亮在刚铎吃麦当劳","6","1","46685665","好看","2023年12月16日","0","10","25"
"619002575","E454355683","6","0","46357955","在学校集体看的，难看极了，头一次看影视作品犯困","2023年10月3日","0","2","25"
"18891778","duopli","6","1","46680168","在电影院看过一遍，再来看一次！","2023年12月15日","0","10","25"
"95299630","大明武士","6","1","46646677","全片只有雪地互狙抢情报的场景，却通过几个人物的变化展现出敌我双方为夺情报的斗智斗勇与牺牲精神，真的很不错，让我想起了打狙击精英的日子。","2023年12月7日","1","10","25"
"97306161","心怀理想实事求是","6","0","46644892","剧情有不少漏洞，前面就是一个拯救大兵瑞恩的套子，只不过把瑞恩换成了亮亮。视听 表演还挺不错的。","2023年12月7日","0","6","25"
"6621496","MoMaekUU3","6","1","46643503","伟大的中国人民志愿军，万岁！！！！","2023年12月7日","0","10","25"
"662518299","葛达西","4","1","46629825","好看","2023年12月3日","0","10","25"
"9090277","CileRuby","6","1","46612159","小故事带来大感动","2023年11月29日","0","10","25"
"482151779","末路的圆满","5","1","46573460","感觉剧情有点逆天","2023年11月21日","0","2","25"
"275190231","Aisareta","6","0","46560883","不能打零星吗","2023年11月18日","3","2","25"
"208217365","一长化弓","5","0","46568455","个人觉得班长死之前的剧情挺好，","2023年11月19日","0","8","25"
"1049062273","熬夜波比35843","5","0","46537492","很好，整体智商在线没有强行降智，比某些电影好的多","2023年11月12日","3","10","25"
"19895900","twilight模棱两可","6","1","46519931","强行感动，最为致命，志愿军5星，电影负4星","2023年11月7日","7","2","25"
"20646046","阿克蒙德锄大帝","6","1","46544098","共和国脊梁他们永远年轻我辈砥砺前行","2023年11月13日","0","10","25"
"325836446","鸟澄朱乌","6","0","46537597","最搞笑的一集，回合制战争可能性微存？","2023年11月12日","0","2","25"
"3173425","玩B站我这辈子有了","6","0","46512369","志愿军人海战术拿命填线是西方黑我们的经典手法，一颗星是给志愿军的，电影负四颗星","2023年11月5日","6","2","25"
"286667871","被好运眷顾的影子2","6","1","46506015","好看，非常好看","2023年11月4日","1","2","25"
"9601944","我穿黄色袜子","6","0","46477689","好看","2023年10月29日","0","8","25"
"90676857","あきeasy","6","1","46475443","感谢前辈们，致敬","2023年10月28日","0","10","25"
"7353587","Prince---Q","6","1","46473276","eom为了开幕式没怎么宣传电影  我愿打满星","2023年10月28日","0","10","25"
"296353794","晴辰Oswin","6","1","46464391","精炼的佳作","2023年10月26日","0","10","25"
"9380818","比心小改改","6","1","46461362","emmm","2023年10月26日","0","6","25"
"354144066","独孤天秀的B站账号","6","1","46456696","很好，剧情逻辑喝服化道都很好，敌人智商也在线，电影整体是一流水平，评论很多说夸张，那都是水军不用管，电影上映时爆出严重的反华水军事件，我学过短片编导，我证明电影没问题，不多讲了，清者自清。","2023年10月25日","1","10","25"
"492155894","日安rannnnn","5","1","46453949","哭得稀里哗啦的呜呜呜，太苦了他们，希望祖国越来越好呜呜呜","2023年10月24日","1","10","25"
"1136534236","谢言王","5","1","46424769","值得一看","2023年10月20日","0","10","25"
"87928744","boom1926","5","1","46414246","纯意淫，这么牛逼，当年会死那么多人？？？","2023年10月19日","0","2","25"
"523261631","鸢尾花X101117","5","1","46407200","7.8?","2023年10月16日","2","10","25"
"39050310","今日的大福","6","1","46380236","致敬先烈 并不需要靠强行降智和送人头 这对先烈来说是一种侮辱","2023年10月8日","0","2","25"
"89626151","吴东于衷","6","1","46377310","仅存的这一星表达对英雄的尊敬","2023年10月7日","0","2","25"
"543334205","白粥禧子","5","1","46349401","好","2023年10月2日","0","10","25"
"73006104","落叶知雨","5","0","42851315","感动哭了，好看的！！！","2022年11月19日","0","10","25"
"254252078","小雨的月微明","5","1","46317632","典型的英雄主义 当然比神剧好多了","2023年9月24日","1","4","25"
"2665770","穿衣吃饭扫地搬砖","6","1","46295254","比同期上映的长津湖2要更还原战场一些","2023年9月17日","2","8","25"
"620910998","呦呵悠","5","0","46298241","嘎嘎好看","2023年9月18日","0","10","25"
"196812931","荒唐送朝","6","1","46245627","电影拍的志愿军枪手不够猛","2023年9月4日","0","10","25"
"2060680743","Q54162","5","1","46203325","很不错的","2023年8月27日","0","10","25"
"281418343","比如调和折中","6","0","46186451","我只能说，我爱中国","2023年8月25日","0","2","25"
"106710280","不洁的阿布霍斯","6","1","46174005","戳到泪点看哭了，值得一看","2023年8月23日","0","10","25"
"18570661","白鷹號列車","6","1","46168809","先辈之苦不能忘","2023年8月22日","0","8","25"
"331968136","东方的东52","6","1","46158979","感先辈之艰辛，吾辈当自强。","2023年8月21日","0","10","25"
"38952019","汽车神经内科","5","0","46139631","喜欢这种真实的电影","2023年8月19日","0","10","25"
"1510822187","Medivh2002","5","0","46127182","3星","2023年8月17日","0","6","25"
"4741568","HeavenMar","5","0","46114475","致敬先辈们！","2023年8月16日","0","10","25"
"13900336","小鸡蘑菇炖","6","1","46104889","致敬最可爱的人","2023年8月15日","0","10","25"
"34168157","生死意料白衣吾妻","6","1","46104541","我感觉我对电影只有三种评价，对人也是","2023年8月15日","0","10","25"
"5067248","喽楼漏","6","0","46088224","好","2023年8月13日","0","10","25"
"349795552","留心如今","5","1","46085465","10","2023年8月12日","0","10","25"
"34828705","犬惊四野","6","1","46067709",".","2023年8月10日","0","6","25"
"54059149","明天就剪回","5","0","46053777","拍得很好看！！！是想二刷的那种！！虽然后面剧情有点假，但是真的很不错！","2023年8月8日","0","10","25"
"326892197","4err0or4","6","1","46045135","不愧是张艺谋","2023年8月7日","0","4","25"
"19272350","你太感人了","6","1","46044983","好看诶，当初咋没去电影院看呢","2023年8月7日","0","10","25"
"482668104","傈亭箫久","5","0","46023649","好电影","2023年8月5日","0","10","25"
"294101009","ukpkmmmkkkkkk","6","0","45984324","不喜欢导演但是对我个人而言值得一看","2023年7月31日","0","10","25"
"383845457","AlonsoFF","5","1","45968667","张艺谋的非主流主旋律电影，意识形态弱，叙事篇幅更重。可越是这样，故事中暴露出的问题就越多。","2023年7月30日","1","4","25"
"278535084","布好药丸","6","1","45956076","正义","2023年7月29日","0","2","25"
"495332564","想取的名字重名了","5","1","45923216","好看","2023年7月26日","0","2","25"
"326313415","the23rd","5","0","45903112","好看呢","2023年7月23日","0","2","25"
"10091792","最棒的VVAA","5","1","45900060","张导的作品一直都那么好看，感动。","2023年7月23日","0","10","25"
"494776694","仓鼠老李","6","1","45887334","。","2023年7月22日","0","2","25"
"288795","虫斗斗斗","6","1","45880509","真的不错","2023年7月21日","0","10","25"
"478048586","莱布尼兹的巧乐兹","5","0","45870006","难得的好电影","2023年7月20日","0","10","25"
"11740653","别熬夜小心肝","5","1","45866457","1","2023年7月19日","0","10","25"
"520376136","好困的锅8","6","0","45860999","五班，到！！！","2023年7月18日","0","10","25"
"499819981","此生绝不白嫖","6","1","45857008","太酷了","2023年7月18日","0","10","25"
"480562081","糖果屋里的小火山","5","0","45832151","感谢先辈","2023年7月14日","0","10","25"
"10968953","Pretty神隐","6","1","45824399",".","2023年7月13日","0","2","25"
"504882317","名曰禹","6","0","45780307","没长津湖好看","2023年7月7日","1","6","25"
"365784987","寇彼_埠濑蒽肽","6","1","45769637","啦","2023年7月5日","0","2","25"
"481654717","心语军师","5","1","45757098","致敬","2023年7月3日","1","10","25"
"389797967","志zzzz","5","1","45749689","以小见大，强！。","2023年7月2日","1","10","25"
"324360707","yalinsen","5","0","45746433","完成度很高，小制作大效果，我看了很感动。","2023年7月1日","1","10","25"
"286484110","明然空","6","1","45740905","好","2023年6月30日","0","10","25"
"473349266","晏在北","6","1","45740023","真不如不拍","2023年6月30日","0","2","25"
"244310431","枪打头铁鸟","5","1","45725806","还不错","2023年6月27日","0","10","25"
"3414433","洱Cat","6","1","45696053","1","2023年6月23日","0","2","25"
"668145784","谁知道呢LH","5","0","45674825","还不错","2023年6月19日","0","8","25"
"370449347","VansamaのSon","6","1","39537047","假","2022年5月12日","0","2","25"
"524425109","蝴蝶与石头的日常","5","1","45645298","这样的好片子应该多一些，中国的安定是先辈用血肉夯实的，用最差的装备把最强的敌人打趴下，致敬英雄！","2023年6月13日","0","10","25"
"99463065","井豆豆就是大灯","6","0","45644197","没给5星，因为不如兵临城下其实想给4.5星的","2023年6月13日","0","8","25"
"512301938","笑脸rr","6","1","45634984","额额，说那些历史虚无的人，这部电影是真实改变的，剧中的人物身有二等功，为什么不是一等功？因为他没有负伤","2023年6月11日","0","8","25"
"8969576","南弦の","6","1","45634238","已阅","2023年6月11日","0","2","25"
"27269653","天寒v寒心","6","0","45611242","一个字，好","2023年6月6日","0","10","25"
"122317672","粑粑恨","5","1","45598348","场景单一","2023年6月3日","0","4","25"
"8814287","淡定c","5","1","45583854","瑕不掩瑜","2023年6月1日","0","10","25"
"43996226","新地平线号","6","0","38329067","也就这样了","2022年3月26日","2","2","25"
"381555851","骚起飞的翔","5","1","45547862","致敬","2023年5月25日","0","10","25"
"11313186","WilCameronP","6","0","45544448","无话可说","2023年5月24日","0","2","25"
"151894096","闲闲花落","6","1","45539208","不咋滴","2023年5月23日","0","2","25"
"32071041","星念你心","6","0","45534764","脱离史实，一部美国大片式狙击电影","2023年5月22日","1","6","25"
"435150991","MiaoooOwO_","6","1","45530240","太不合理，不合理","2023年5月21日","0","2","25"
"281332594","薯条买一送二呀","6","0","45520846","非常合格的战争题材电影","2023年5月20日","0","10","25"
"310011253","贝加尔湖畔的鸟","5","0","45516999","热血抗战 弘扬中华名族不懈奋战的精神","2023年5月19日","1","10","25"
"6415399","z005000","6","0","45518535","好！","2023年5月19日","0","10","25"
"88793215","圣鸽子者也","6","1","45515908","太干净了","2023年5月19日","0","6","25"
"531317250","桃胡火药","6","0","45514382","比想象中好","2023年5月18日","0","10","25"
"17316583","扛把吉他抢劫银行","5","0","45509535",".......","2023年5月17日","0","2","25"
"33724260","AAAKP90批发王哥","6","1","45508731","南坪","2023年5月17日","0","2","25"
"59430157","正在体验中","5","1","45507728","勿忘历史","2023年5月17日","0","10","25"
"2464471","Deprrre","6","1","45501041","短小精悍，好好看！","2023年5月15日","0","10","25"
"487783343","路过的一条咸鱼啊","4","0","45482825","历史虚无","2023年5月12日","2","2","25"
"457254818","Mings_wang","5","1","45484797","个人觉得很好看，所以评价仅代表个人","2023年5月12日","1","10","25"
"1665766926","速洛薄海","4","0","45484117","。。","2023年5月12日","1","2","25"
"76543372","名字我就不想了","6","1","45480843","错误的记忆","2023年5月12日","1","2","25"
"502216","剧毒术士李代沫","6","1","38386185","只能说很一般","2022年3月27日","0","6","25"
"98211094","她的皎月闻越香L","6","0","45476621","一般","2023年5月11日","0","4","25"
"513542534","H_e_nankinensis","5","1","45475991","手法太刻意，做不到举重若轻。","2023年5月10日","0","4","25"
"2828782","arhahaha","6","1","45475181","1","2023年5月10日","0","6","25"
"414501266","黄帽骷髅头","6","1","45452647","好看好看好看好看好看 ","2023年5月6日","1","8","25"
"407311866","兔子彬诶","5","0","45445805","凛冽，萧瑟，精准，直接。几乎没有什么废话的电影，短小精悍，就是聚焦一场艰难的狙击战。每一次牺牲都那么急促，悲伤还来不及涌出，一个一个的都倒下了。一层一层剥出来的糖，是多么艰苦的斗争抢回来的啊。","2023年5月4日","0","8","25"
"5198769","是豆花花花呀","5","1","45431303","好看好看","2023年5月2日","0","10","25"
"651464602","左男猛","4","1","45428752","6666","2023年5月1日","0","10","25"
"45321131","账号已注销","0","0","45412302","尴尬","2023年4月29日","0","2","25"
"4424496","秦月娆","6","1","45411349","过年的时候看的，觉得挺好的片子。","2023年4月28日","0","8","25"
"95944585","爱玩游戏的暗影豌豆","6","1","45401839","不咋的","2023年4月26日","1","4","25"
"442814012","我亦思华年","5","0","45396436","题材不错，没拍好","2023年4月25日","0","4","25"
"31026301","十一本正经","6","1","45395583","很好看","2023年4月24日","0","10","25"
"37913170","黑米吃饭饭量大","6","0","45372475","不愧是张艺谋的电影，创造历史，在强行自我感动。","2023年4月21日","2","2","25"
"671657454","Gurw_gulu","5","0","45382217","hhh","2023年4月22日","0","10","25"
"18538786","懵圈小女警","6","1","45369167","结尾有点假，但其他部分都很完美","2023年4月20日","0","10","25"
"1825168371","河南第三个深情","5","0","45344585","好好看","2023年4月16日","2","2","25"
"8091062","bili_8091062","4","0","45348027","超越大部分爱国战争片，优秀","2023年4月17日","0","10","25"
"201714367","洋葱头uu","5","0","45332265","历史比电影更夸张更魔幻，弹幕里强行说电影煽情的西方思想影响得有多大，就电影而言，我看完只有感叹那时的心酸。","2023年4月15日","1","10","25"
"522857531","鹅崽的小跟班","6","1","45334248","超感动","2023年4月15日","0","10","25"
"493049599","带带多啦梦","5","0","45330790","这一星是给追主旋律电影资本的张艺谋老头子","2023年4月15日","0","2","25"
"489926437","蓦子礼","5","1","45314425","以我残躯化烈火，一生正气在人间。","2023年4月14日","1","10","25"
"353258193","卦谦","5","0","45305515","好看","2023年4月12日","0","10","25"
"550954632","AI真寻","5","0","45301297","本来我是喜欢爱国这种战争电影，但是在中间曹操出现的那一幕真的绷不住了，再加上子弹穿过瞄准镜打中曹操这个片段的技术含量真的有点离谱了","2023年4月11日","0","6","25"
"11596759","天台风好大丶凉快","6","0","45300341","本来不想做任何评价，但是奈何有人就是管的宽。","2023年4月11日","0","2","25"
"1505026438","699会长","5","1","45261010","民粹主义害人啊，3星是给英雄的，不是给你张艺谋的狙击手的","2023年4月5日","2","6","25"
"452119349","一马归一码_SKY","5","1","45263947","导演不行啊","2023年4月5日","0","2","25"
"290733703","Aeroblaze","6","1","45236685","半山绿和这部狙击手很好体现了张emo大导演的水平，希望各位不要把伟大的志愿军和资本消费情怀的商业电影挂钩","2023年4月1日","4","4","25"
"384914871","寄语风铃","5","1","45254306","致敬可爱的英雄","2023年4月4日","0","10","25"
"24234511","龙头鱼与鱼缸与海","6","1","45221641","道具 化妆都非常良心，但是战斗剧情设计硬伤实在太多，美军小队在不少片段都是被强行降智剧情杀，美军军官非要活捉刘班长的行为逻辑也没解释清楚。爱国情怀不能成为剧情设计敷衍的借口。","2023年3月29日","6","4","25"
"77522884","嗷大宝宝兔","6","1","45247408","现实比电影还要传奇","2023年4月2日","1","10","25"
"635987613","三轴深搅","5","0","45237430","感觉7.8分有点低呀，我顶。","2023年4月1日","1","10","25"
